title,url,year,issue
Transport and economic development: reviewing the evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.603283,2012,1
"Transport Infrastructure, Spatial Clusters and Regional Economic Growth in China",https://www.tandfonline.com/doi/full/10.1080/01441647.2011.603104,2012,1
Do Cost–Benefit Analyses Influence Transport Investment Decisions? Experiences from the Swedish Transport Investment Plan 2010–21,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.582541,2012,1
A Review of Properties of Flow–Density Functions,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.608135,2012,1
Random Regret Minimization: An Overview of Model Properties and Empirical Evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.609947,2012,1
"Ridesharing in North America: Past, Present, and Future",https://www.tandfonline.com/doi/full/10.1080/01441647.2011.621557,2012,1
Synthesis of Transport Planning Approaches for the World's Largest Events,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.601352,2012,1
Aviation and Climate Change. Lessons for European Policy,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.582542,2012,1
How Can the Safety Culture Perspective be Applied to Road Traffic?,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.628131,2012,2
Market Orientation in Public Transport Research—A Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.633248,2012,2
"Multimodal Transport Pricing: First Best, Second Best and Extensions to Non-motorized Transport",https://www.tandfonline.com/doi/full/10.1080/01441647.2011.635318,2012,2
Incorporating Logistics in Freight Transport Demand Models: State-of-the-Art and Research Opportunities,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.644640,2012,2
Accommodating Risk Attitudes in Freight Transport Behaviour Research,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.645906,2012,2
Estimation of Optimal Handling Capacity of a Container Port: An Economic Approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.644346,2012,2
Book Review: Urban Transport in the Developing World: A Handbook of Policy and Practice,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.606480,2012,2
Book Review: Auto-Motives: Understanding Car Use Behaviours,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.611953,2012,2
Book Review: Airline Marketing and Management,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.623194,2012,2
They also helped… .,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.664812,2012,2
Retraction,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.664813,2012,2
Adaptation to Climate Change in the Transport Sector,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.657716,2012,3
Survey Techniques in Urban Freight Transport Studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.665949,2012,3
Embedding Decision Heuristics in Discrete Choice Models: A Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.671195,2012,3
A Strategic Diagnostic Tool Applied to Iberian Seaports: An Evolutionary Perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.647837,2012,3
Seaport Research: A Decadal Analysis of Trends and Themes Since the 1980s,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.660996,2012,3
A Review of Different Benchmarking Methods in the Context of Regional Airports,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.662707,2012,3
One Less Car: Bicycling and the Politics of Automobility,https://www.tandfonline.com/doi/full/10.1080/01441647.2011.644347,2012,3
Methodological Options and Data Sources for the Development of Long-Distance Passenger Travel Demand Models: A Comprehensive Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.688174,2012,4
Airport Incentive Programmes: A European Perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.684223,2012,4
Risk-Sharing in Seaport Terminal Concessions,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.664576,2012,4
The Role of Urban Consolidation Centres in Sustainable Freight Transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.688074,2012,4
Road Network Equilibrium Approaches to Environmental Sustainability,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.690000,2012,4
Competition Between New Port Governance Models on the Iberian Peninsula,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.662538,2012,4
Book Review: Mobilities and Health,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.662539,2012,4
Demand for Public Transport in Germany and the USA: An Analysis of Rider Characteristics,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.707695,2012,5
Substantial Changes and Their Impact on Mobility: A Typology and an Overview of the Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.706836,2012,5
A Review of Transport Noise Indicators,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.706332,2012,5
"An Analysis of the Dynamics of Ownership, Capacity Investments and Pricing Structure of Ports",https://www.tandfonline.com/doi/full/10.1080/01441647.2012.709888,2012,5
Time-Series Models of Aggregate Road Risk and Their Applications to European Countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.695407,2012,5
Erratum,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.717805,2012,5
Erratum,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.724202,2012,5
Barriers to Passenger Rail Use: A Review of the Evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.743489,2012,6
Actors and Their Representations in Shipping Policy: Developing the European Maritime Safety Agency,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.706331,2012,6
"Wayfinding: A simple concept, a complex process",https://www.tandfonline.com/doi/full/10.1080/01441647.2012.712555,2012,6
"Extending the Scope of Highway Planning: Accessibility, Negative Externalities and the Residential Context",https://www.tandfonline.com/doi/full/10.1080/01441647.2012.724726,2012,6
Men Shape a Downward Trend in Car Use among Young Adults—Evidence from Six Industrialized Countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.736426,2012,6
Making a Business Case for Intelligent Transport Systems: A Holistic Business Model Framework,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.740096,2012,6
Complex Strategic Choices: Applying Systemic Planning for Strategic Decision-Making,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.740097,2012,6
They also helped…,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.739810,2012,6
Editorial Board,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.747878,2012,6
From Policy Measures to Policy Packages,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.744779,2013,1
Independent Mobility and Mode Choice for School Transportation: A Review and Framework for Future Research,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.743490,2013,1
Integrated Agent-based and System Dynamics Modelling for Simulation of Sustainable Mobility,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.745632,2013,1
Impact of Everyday Weather on Individual Daily Travel Behaviours in Perspective: A Literature Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.747114,2013,1
Choosing Public Transport—Incorporating Richer Behavioural Elements in Modal Choice Models,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.760671,2013,1
Review of Road Hauliers' Measures for Increasing Transport Efficiency and Sustainability in Urban Freight Distribution,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.763866,2013,1
Automobility in Transition. A Socio-Technical Analysis of Sustainable Transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2012.745034,2013,1
Historical Narrative and the Evolution of Academic Transport Studies in the UK,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.784375,2013,2
Bike Share: A Synthesis of the Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.775612,2013,2
Non-motorised Level of Service: Addressing Challenges in Pedestrian and Bicycle Level of Service,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.775613,2013,2
"How to Build Major Transport Infrastructure Projects within Budget, in Time and with the Expected Output; a Literature Review",https://www.tandfonline.com/doi/full/10.1080/01441647.2013.778912,2013,2
A Review on Level of Service Analysis of Urban Streets,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.779617,2013,2
City cycling,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.782592,2013,2
Cycling and Sustainability,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.784823,2013,2
Corrigendum,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.790255,2013,2
‘Peak Car’ — Themes and Issues,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.804133,2013,3
Peak Car and Beyond: The Fourth Era of Travel,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.800615,2013,3
Causes of Youth Licensing Decline: A Synthesis of Evidence,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.801929,2013,3
Is the Stagnation of Individual Car Travel a General Phenomenon in France? A Time-Series Analysis by Zone of Residence and Standard of Living,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.801930,2013,3
The Changing Spatial Distribution of the Population in England: Its Nature and Significance for ‘Peak Car’,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.802751,2013,3
"Who Made Peak Car, and How? A Breakdown of Trends over Four Decades in Four Countries",https://www.tandfonline.com/doi/full/10.1080/01441647.2013.801928,2013,3
New Drivers in Mobility; What Moves the Dutch in 2012?,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.801046,2013,3
The Prospects for Future Levels of Car Access and Use,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.800614,2013,3
Atmospheric Emissions from Shipping: The Need for Regulation and Approaches to Compliance,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.806604,2013,4
Importance of user perception in evaluating level of service for bus transit for a developing country like India: a review,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.789571,2013,4
"Travel and Subjective Well-Being: A Focus on Findings, Methods and Future Research Needs",https://www.tandfonline.com/doi/full/10.1080/01441647.2013.815665,2013,4
Quantifying the Difference Between Self-Reported and Global Positioning Systems-Measured Journey Durations: A Systematic Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.815288,2013,4
Seaport Research: An Analysis of Research Collaboration using Social Network Analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.786766,2013,4
Short Sea Shipping in Supply Chains. A Strategic Assessment,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.786765,2013,4
Transport and Ethics: ethics and the evaluation of transport policies and projects,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.821188,2013,4
Corrigendum,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.818293,2013,4
What Curriculum for Mobility and Transport Studies? A Critical Exploration,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.827266,2013,5
The Contribution of Benefit-in-Kind Taxation Policy in Britain to the ‘Peak Car’ Phenomenon,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.827267,2013,5
ICT Adoption among Logistics Companies in ASEAN Countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.818592,2013,5
Computational Bayesian Statistics in Transportation Modeling: From Road Safety Analysis to Discrete Choice,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.829890,2013,5
An International Review of Roundabout Capacity Modelling,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.830160,2013,5
Tracks to Change or Mixed Signals? A Review of the Anglo-Saxon Literature on the Economic and Spatial Impacts of High-Speed Rail,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.836578,2013,6
Well-being and Transport: Taking Stock and Looking Forward,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.837117,2013,6
Complex Network Topology of Transportation Systems,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.848955,2013,6
Impacts of Transport Infrastructure on Productivity and Economic Growth: Recent Advances and Research Challenges,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.851745,2013,6
Collaborative Logistics from the Perspective of Road Transportation Companies,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.853706,2013,6
A Review of Ex-Post Evidence for Mode Substitution and Induced Demand Following the Introduction of High-Speed Rail,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.853707,2013,6
Ethical Theories and the Cost–Benefit Analysis-Based <i,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.854281,2013,6
Transport Survey Methods: Best Practice for Decision Making,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.860498,2013,6
They also helped…,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.865885,2013,6
Editorial Board,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.860812,2013,6
Where to Start?,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.874131,2014,1
Promoting Cycling for Transport: Research Needs and Challenges,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.860204,2014,1
Transport Services and Their Impact on Poverty and Growth in Rural Sub-Saharan Africa: A Review of Recent Research and Future Research Needs,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.865148,2014,1
"A State-of-the-Art Review: Developments in Utility Theory, Prospect Theory and Regret Theory to Investigate Travellers' Behaviour in Situations Involving Travel Time Uncertainty",https://www.tandfonline.com/doi/full/10.1080/01441647.2013.856356,2014,1
An Institutional Analysis of Coordination in Liberalized Port-related Railway Chains: An Application to the Port of Rotterdam,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.874379,2014,1
Why and How to Use Customer Opinions: A Quality-of-Life and Customer Satisfaction-Oriented Foundation for Performance-Based Decision-Making,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.875078,2014,1
A Review of Pseudo Panel Data Approach in Estimating Short-run and Long-run Public Transport Demand Elasticities,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.875079,2014,1
Moving Towards Low Carbon Mobility,https://www.tandfonline.com/doi/full/10.1080/01441647.2013.879236,2014,1
What to Review?,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.891361,2014,2
The Role of Tradable Credit Schemes in Road Traffic Congestion Management,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.880754,2014,2
Are Longer and Heavier Vehicles (LHVs) Beneficial for Society? A Cost Benefit Analysis to Evaluate their Potential Implementation in Spain,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.891161,2014,2
The Greening of Ports: A Comparison of Port Management Tools Used by Leading Ports in Asia and Europe,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.891162,2014,2
A Review of the Evolution of Shared (Street) Space Concepts in Urban Environments,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.893038,2014,2
Review of Urban Bicyclists' Intake and Uptake of Traffic-Related Air Pollution,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.897772,2014,2
Incentives in Bus Concession Contracts: A Review of Several Experiences in Latin America,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.895451,2014,2
Promoting Walking and Cycling: New Perspectives on Sustainable Travel,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.887596,2014,2
Parking Reform Made Easy,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.890257,2014,2
"Transition Towards Sustainable Mobility. The Role of Instruments, Individuals and Institutions",https://www.tandfonline.com/doi/full/10.1080/01441647.2014.890679,2014,2
Trains Across Borders; Comparative Studies on International Cooperation in Railway Development,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.893039,2014,2
Moving Freight,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.916511,2014,3
Does Bus Rapid Transit Influence Urban Land Development and Property Values: A Review of the Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.902404,2014,3
"Monopoly, Subsidies and the Mohring Effect: A Synthesis",https://www.tandfonline.com/doi/full/10.1080/01441647.2014.902871,2014,3
Review of GPS Travel Survey and GPS Data-Processing Methods,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.903530,2014,3
"Transport, Development and Climate Change Mitigation: Towards an Integrated Approach",https://www.tandfonline.com/doi/full/10.1080/01441647.2014.903531,2014,3
Transition between Signal Timing Plans: A Methodological and Analytical Overview,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.905648,2014,3
Atmospheric Emissions of Short Sea Shipping Compared to Road Transport Through the Peaks and Troughs of Short-Term Market Cycles,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.905649,2014,3
Corporatisation and Performance: A Literature Review and an Analysis of the Performance Effects of the Corporatisation of Port of Rotterdam Authority,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.905650,2014,3
Why Book Reviews? 18 June 2014,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.938478,2014,4
Applications of Random-Utility-based Multi-region Input–Output Models of Transport and the Spatial Economy,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.907369,2014,4
Alternative Modeling Approaches Used for Examining Automobile Ownership: A Comprehensive Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.915440,2014,4
Bridging the Gap in Planning Indoor Pedestrian Facilities,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.915441,2014,4
Social Media Use during Unplanned Transit Network Disruptions: A Review of Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.915442,2014,4
Critical Review of Time-Dependent Shortest Path Algorithms: A Multimodal Trip Planner Perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.921797,2014,4
<i,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.926428,2014,4
How Do We Relate Academic Research to Current Practice and Performance?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.969134,2014,5
‘Informal Travel’: A New Conceptualization of Travel Patterns?,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.930075,2014,5
The Impact of Container Type Diversification on Regional British Port Development Strategies,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.946457,2014,5
Seventy Minutes Plus or Minus 10 — A Review of Travel Time Budget Studies,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.946460,2014,5
Estimating Freight Transport Price Elasticity in Multi-mode Studies: A Review and Additional Results from a Multimodal Network Model,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.946459,2014,5
"Governance, Governance Models and Port Performance: A Systematic Review",https://www.tandfonline.com/doi/full/10.1080/01441647.2014.946458,2014,5
Freight Transport Modelling,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.916762,2014,5
International Handbook on Mega-Projects,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.927019,2014,5
Better Public Transit Systems — Analyzing Investments and Performance,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.945987,2014,5
The New Science of Cities,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.931332,2014,5
Keeping the Debate Informed on Reforms in Land Passenger Transport: The Influence of the Thredbo Series,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.987472,2014,6
"Framing the Nexus of Globalisation, Logistics and Manufacturing in Europe",https://www.tandfonline.com/doi/full/10.1080/01441647.2014.981885,2014,6
Safety outcomes of internationalization of domestic road haulage: a review of the literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.981883,2014,6
Train delay and perceived-wait time: passengers' perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.975169,2014,6
Airport–Airline interaction: some food for thought,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.971470,2014,6
The Adoption of Liquefied Natural Gas as a Ship Fuel: A Systematic Review of Perspectives and Challenges,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.981884,2014,6
Control Concepts for Facilitating Motorway On-ramp Merging Using Intelligent Vehicles,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.983210,2014,6
The Transportation Experience,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.983211,2014,6
The Transport Debate,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.982745,2014,6
They also helped…,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.983664,2014,6
Editorial Board,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.995282,2014,6
Towards a code of conduct for clients of research?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1005278,2015,1
Short-term Travel-time Prediction on Highway: A Review of the Data-driven Approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.992496,2015,1
Intra-household interactions in transport research: a review,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.993745,2015,1
What Does Happen to Our Driving When We Get Older?,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.997819,2015,1
A State-of-the-Art Review of Car-Following Models with Particular Considerations of Heavy Vehicles,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.997323,2015,1
The Geographies of Air Transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.995148,2015,1
Public Private Partnerships in Transport Infrastructure: An International Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017025,2015,2
How Do Governments Support the Development of Public Private Partnerships? Measuring and Comparing PPP Governmental Support in 20 European Countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.993746,2015,2
Measuring Success of PPP Transport Projects: A Cross-Case Analysis of Toll Roads,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.994583,2015,2
Risk Management in Motorway PPP Projects: Empirical-based Guidelines,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1012696,2015,2
Allocating Revenue Risk in Transport Infrastructure Public Private Partnership Projects: How it Matters,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.988306,2015,2
Renegotiating PPP Contracts: Reinforcing the ‘P' in Partnership,https://www.tandfonline.com/doi/full/10.1080/01441647.2014.992495,2015,2
Cross-sector Analysis of Four Renegotiated Transport PPPs in Portugal,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1012755,2015,2
Beyond the Data Smog?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1036505,2015,3
What Moves Us? An Interdisciplinary Exploration of Reasons for Traveling,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1013076,2015,3
"Built Environment, Causality and Travel",https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017751,2015,3
Bus Transit Service Reliability and Improvement Strategies: Integrating the Perspectives of Passengers and Transit Agencies in North America,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1005034,2015,3
Comparison of Public–Private Partnerships in Airports and Seaports in Low- and Middle-Income Countries,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1015066,2015,3
Response to Travel Information: A Behavioural Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1015471,2015,3
Classifying Ports for Efficiency Benchmarking: A Review and a Frontier-based Clustering Approach,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1016473,2015,3
The consequences of the extended gap between curiosity-driven and impact-driven research,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1052894,2015,4
Simulating Demand-responsive Transportation: A Review of Agent-based Approaches,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017749,2015,4
Traffic Sounds and Cycling Safety: The Use of Electronic Devices by Cyclists and the Quietness of Hybrid and Electric Cars,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017750,2015,4
Pedestrian Flow Characteristics Studies: A Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017866,2015,4
"Older People's Mobility: Segments, Factors, Trends",https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1017867,2015,4
The Value of a Statistical Life in a Road Safety Context — A Review of the Current Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1025454,2015,4
Multi-period Research Designs for Identifying Causal Effects of Built Environment Characteristics on Travel Behaviour,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1025455,2015,4
Approaches and Techniques for Modelling CO<sub,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1030004,2015,4
Publishing Transport Research: Are We Learning Much of Use?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1070514,2015,5
Quantifying the Health Impacts of Active Travel: Assessment of Methodologies,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1037378,2015,5
Planning for Urban Freight Transport: An Overview,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1038666,2015,5
Review of Full Truckload Transportation Service Procurement,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1038741,2015,5
Sustainability Assessment of Transport Infrastructure Projects: A Review of Existing Tools and Methods,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1041435,2015,5
Road Safety Trends at National Level in Europe: A Review of Time-series Analysis Performed during the Period 2000–12,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1030005,2015,5
"Transport, Climate Change and the City",https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1041436,2015,5
Editorial,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1090775,2015,6
Potential Path Areas and Activity Spaces in Application: A Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1042944,2015,6
Relevance of City Logistics Modelling Efforts: A Review,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1052112,2015,6
A Review of Comparative Vehicle Cost Analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1052113,2015,6
Regulatory Emission Limits for Cars and the Porter Hypothesis: A Survey of the Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1072591,2015,6
Identifying Governance Relationships Between Intermodal Terminals and Logistics Platforms,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1053103,2015,6
Bus Rapid Transit System in Istanbul: A Success Story or Flawed Planning Decision?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1059381,2015,6
Accessibility and Spatial Interaction,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1058302,2015,6
List of Reviewers,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1090770,2015,6
Editorial Board,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1093289,2015,6
Cycling as transport,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1114271,2016,1
Bikeway Networks: A Review of Effects on Cycling,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1069908,2016,1
Does More Cycling Mean More Diversity in Cycling?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1014451,2016,1
Cycling as a Part of Daily Life: A Review of Health Perspectives,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1057877,2016,1
E-bikes in the Mainstream: Reviewing a Decade of Research,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1069907,2016,1
Bikeshare: A Review of Recent Literature,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1033036,2016,1
Big Data and Cycling,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1084067,2016,1
Performance of Municipal Cycling Policies in Medium-Sized Cities in the Netherlands since 2000,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1059380,2016,1
Why do cyclists just talk to themselves?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1114270,2016,1
Public Private Partnerships in Transport Infrastructure,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1134044,2016,2
Developing Transport Infrastructure in Sub-Saharan Africa through Public–Private Partnerships: Policy Practice and Implications,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1077288,2016,2
Contractual PPPs for Transport Infrastructure in Spain: Lessons from the Economic Recession,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1076904,2016,2
PPPs — True Financial Costs and Hidden Returns,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1076905,2016,2
Data Review of Transportation Infrastructure Public–Private Partnership: A Meta-Analysis,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1076535,2016,2
The Incorporation of Passenger Connectivity and Intermodal Considerations in Intercity Transport Planning,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1059379,2016,2
How to Write a Literature Review Paper?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1065456,2016,2
Why is Light Rail Starting to Dominate Bus Rapid Transit Yet Again?,https://www.tandfonline.com/doi/full/10.1080/01441647.2016.1155851,2016,3
Community Severance: Where Is It Found and at What Cost?,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1077286,2016,3
An Airport Experience Framework from a Tourism Perspective,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1077287,2016,3
Evolving Narratives of Low-Carbon Futures in Transportation,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1079277,2016,3
Towards the Incorporation of Environmental Impacts into Pavement Management Systems,https://www.tandfonline.com/doi/full/10.1080/01441647.2015.1079745,2016,3
